Timestamp	ID	Payload	Payload Length	Type	Name
8,334182	349	03  64  00  1F  00  00  DD  1E	8	S	
8,344182	349	03  64  00  1F  00  00  CE  1E	8	S	
8,354213	349	03  64  00  1F  00  00  BF  1E	8	S	
8,364189	349	03  64  00  1F  00  00  A0  1E	8	S	
8,369224	C9	00  00  00  00  00  00  00  00	8	S	
8,369472	E9	00  00  00  00  00  00  00  00	8	S	
8,374144	A9	00  00  00  00  00	5	S	
8,374382	349	03  64  00  1F  00  00  91  1E	8	S	
8,384251	349	03  64  00  1F  00  00  82  1E	8	S	
8,384495	789	C8  00  00  00  00  00  00  00	8	S	
8,389208	489	FF  03  11  46  40  01  00  3F	8	S	
8,394170	349	03  64  00  1F  00  00  73  1E	8	S	
8,394358	4E9	03  0F  02  00  00	5	S	
8,404171	349	03  64  00  1F  00  00  64  1E	8	S	
8,414227	349	03  64  00  1F  00  00  55  1E	8	S	
8,424168	349	03  64  00  1F  00  00  46  1E	8	S	
8,434168	349	03  64  00  1F  00  00  37  1E	8	S	
8,444219	349	03  64  00  1F  00  00  28  1E	8	S	
8,449185	489	FF  03  11  46  40  01  00  3F	8	S	
8,454171	349	03  64  00  1F  00  00  19  1E	8	S	
8,464170	349	03  64  00  1F  00  00  0A  1E	8	S	
8,469208	C9	00  00  00  00  00  00  00  00	8	S	
8,469456	E9	00  00  00  00  00  00  00  00	8	S	
8,474161	A9	00  00  00  00  00	5	S	
8,474399	349	03  64  00  1F  00  00  FB  1E	8	S	
8,484175	349	03  64  00  1F  00  00  EC  1E	8	S	
8,494172	349	03  64  00  1F  00  00  DD  1E	8	S	
8,494356	4E9	03  1E  02  00  00	5	S	
8,504215	349	03  64  00  1F  00  00  CE  1E	8	S	
8,509185	489	FF  03  11  46  40  01  00  3F	8	S	
8,514169	349	03  64  00  1F  00  00  BF  1E	8	S	
8,524172	349	03  64  00  1F  00  00  A0  1E	8	S	
8,534200	349	03  64  00  1F  00  00  91  1E	8	S	
8,544173	349	03  64  00  1F  00  00  82  1E	8	S	
8,554173	349	03  64  00  1F  00  00  73  1E	8	S	
8,564263	349	03  64  00  1F  00  00  64  1E	8	S	
8,569222	C9	00  00  00  00  00  00  00  00	8	S	
8,569470	E9	00  00  00  00  00  00  00  00	8	S	
8,569708	489	FF  03  11  46  40  01  00  3F	8	S	
8,574133	A9	00  00  00  00  00	5	S	
8,574369	349	03  64  00  1F  00  00  55  1E	8	S	
8,584169	349	03  64  00  1F  00  00  46  1E	8	S	
8,594198	349	03  64  00  1F  00  00  37  1E	8	S	
8,594386	4E9	03  2D  02  00  00	5	S	
8,604173	349	03  64  00  1F  00  00  28  1E	8	S	
8,614173	349	03  64  00  1F  00  00  19  1E	8	S	
8,624216	349	03  64  00  1F  00  00  0A  1E	8	S	
8,629188	489	FF  03  11  46  40  01  00  3F	8	S	
8,634170	349	03  64  00  1F  00  00  FB  1E	8	S	
8,644175	349	03  64  00  1F  00  00  EC  1E	8	S	
8,654201	349	03  64  00  1F  00  00  DD  1E	8	S	
8,664172	349	03  64  00  1F  00  00  CE  1E	8	S	
8,669210	C9	00  00  00  00  00  00  00  00	8	S	
8,669458	E9	00  00  00  00  00  00  00  00	8	S	
8,674133	A9	00  00  00  00  00	5	S	
8,674371	349	03  64  00  1F  00  00  BF  1E	8	S	
8,684221	349	03  64  00  1F  00  00  A0  1E	8	S	
8,689200	489	FF  03  11  46  40  01  00  3F	8	S	
8,694172	349	03  64  00  1F  00  00  91  1E	8	S	
8,694356	4E9	03  3C  02  00  00	5	S	
8,704173	349	03  64  00  1F  00  00  82  1E	8	S	
8,714217	349	03  64  00  1F  00  00  73  1E	8	S	
8,724174	349	03  64  00  1F  00  00  64  1E	8	S	
8,734170	349	03  64  00  1F  00  00  55  1E	8	S	
8,744215	349	03  64  00  1F  00  00  46  1E	8	S	
8,749189	489	FF  03  11  46  40  01  00  3F	8	S	
8,754169	349	03  64  00  1F  00  00  37  1E	8	S	
8,764180	349	03  64  00  1F  00  00  28  1E	8	S	
8,769210	C9	00  00  00  00  00  00  00  00	8	S	
8,769458	E9	00  00  00  00  00  00  00  00	8	S	
8,774165	A9	00  00  00  00  00	5	S	
8,774403	349	03  64  00  1F  00  00  19  1E	8	S	
8,784173	349	03  64  00  1F  00  00  0A  1E	8	S	
8,794174	349	03  64  00  1F  00  00  FB  1E	8	S	
8,794358	4E9	03  4B  02  00  00	5	S	
8,804226	349	03  64  00  1F  00  00  EC  1E	8	S	
8,809191	489	FF  03  11  46  40  01  00  3F	8	S	
8,814178	349	03  64  00  1F  00  00  DD  1E	8	S	
8,824173	349	03  64  00  1F  00  00  CE  1E	8	S	
8,834204	349	03  64  00  1F  00  00  BF  1E	8	S	
8,844174	349	03  64  00  1F  00  00  A0  1E	8	S	
8,854173	349	03  64  00  1F  00  00  91  1E	8	S	
8,864257	349	03  64  00  1F  00  00  82  1E	8	S	
8,869226	C9	00  00  00  00  00  00  00  00	8	S	
8,869474	E9	00  00  00  00  00  00  00  00	8	S	
8,869712	489	FF  03  11  46  40  01  00  3F	8	S	
8,874135	A9	00  00  00  00  00	5	S	
8,874373	349	03  64  00  1F  00  00  73  1E	8	S	
8,884175	349	03  64  00  1F  00  00  64  1E	8	S	
8,894204	349	03  64  00  1F  00  00  55  1E	8	S	
8,894388	4E9	03  5A  02  00  00	5	S	
8,904173	349	03  64  00  1F  00  00  46  1E	8	S	
8,914171	349	03  64  00  1F  00  00  37  1E	8	S	
8,924223	349	03  64  00  1F  00  00  28  1E	8	S	
8,929192	489	FF  03  11  46  40  01  00  3F	8	S	
8,934174	349	03  64  00  1F  00  00  19  1E	8	S	
8,944175	349	03  64  00  1F  00  00  0A  1E	8	S	
8,954205	349	03  64  00  1F  00  00  FB  1E	8	S	
8,964178	349	03  64  00  1F  00  00  EC  1E	8	S	
8,969216	C9	00  00  00  00  00  00  00  00	8	S	
8,969464	E9	00  00  00  00  00  00  00  00	8	S	
8,974136	A9	00  00  00  00  00	5	S	
8,974375	349	03  64  00  1F  00  00  DD  1E	8	S	
8,984233	349	03  64  00  1F  00  00  CE  1E	8	S	
8,989235	489	FF  03  11  46  40  01  00  3F	8	S	
8,994188	349	03  64  00  1F  00  00  BF  1E	8	S	
8,994372	4E9	03  69  02  00  00	5	S	
9,004189	349	03  64  00  1F  00  00  A0  1E	8	S	
9,014235	349	03  64  00  1F  00  00  91  1E	8	S	
9,024189	349	03  64  00  1F  00  00  82  1E	8	S	
9,034188	349	03  64  00  1F  00  00  73  1E	8	S	
9,044242	349	03  64  00  1F  00  00  64  1E	8	S	
9,049207	489	FF  03  11  46  40  01  00  3F	8	S	
9,054185	349	03  64  00  1F  00  00  55  1E	8	S	
9,064186	349	03  64  00  1F  00  00  46  1E	8	S	
9,069230	C9	00  00  00  00  00  00  00  00	8	S	
9,069479	E9	00  00  00  00  00  00  00  00	8	S	
9,074181	A9	00  00  00  00  00	5	S	
9,074417	349	03  64  00  1F  00  00  37  1E	8	S	
9,084189	349	03  64  00  1F  00  00  28  1E	8	S	
9,094180	349	03  64  00  1F  00  00  19  1E	8	S	
9,094368	4E9	03  78  02  00  00	5	S	
9,104235	349	03  64  00  1F  00  00  0A  1E	8	S	
9,109195	489	FF  03  11  46  40  01  00  3F	8	S	
9,114177	349	03  64  00  1F  00  00  FB  1E	8	S	
9,124180	349	03  64  00  1F  00  00  EC  1E	8	S	
9,134208	349	03  64  00  1F  00  00  DD  1E	8	S	
9,144176	349	03  64  00  1F  00  00  CE  1E	8	S	
9,154177	349	03  64  00  1F  00  00  BF  1E	8	S	
9,164275	349	03  64  00  1F  00  00  A0  1E	8	S	
9,169230	C9	00  00  00  00  00  00  00  00	8	S	
9,169478	E9	00  00  00  00  00  00  00  00	8	S	
9,169716	489	FF  03  11  46  40  01  00  3F	8	S	
9,174139	A9	00  00  00  00  00	5	S	
9,174377	349	03  64  00  1F  00  00  91  1E	8	S	
9,184179	349	03  64  00  1F  00  00  82  1E	8	S	
9,194208	349	03  64  00  1F  00  00  73  1E	8	S	
9,194394	4E9	03  87  02  00  00	5	S	
9,204196	349	03  64  00  1F  00  00  64  1E	8	S	
9,214193	349	03  64  00  1F  00  00  55  1E	8	S	
9,224237	349	03  64  00  1F  00  00  46  1E	8	S	
9,229194	489	FF  03  11  46  40  01  00  3F	8	S	
9,234192	349	03  64  00  1F  00  00  37  1E	8	S	
9,244195	349	03  64  00  1F  00  00  28  1E	8	S	
9,254225	349	03  64  00  1F  00  00  19  1E	8	S	
9,264195	349	03  64  00  1F  00  00  0A  1E	8	S	
9,269234	C9	00  00  00  00  00  00  00  00	8	S	
9,269482	E9	00  00  00  00  00  00  00  00	8	S	
